SPEAKER,SENTENCE,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스,
고객,아니면은 여기 배틀그라운드는 다 돌아가요?,H,관광여가오락,pc방,1,3,컴퓨터 성능 문의,,Q,,아니면은 여기 배틀그라운드는 다 돌아가요?,,,,배틀그라운드,,배틀그라운드/게임명,
점원,전 좌석 배틀그라운드 다 돌아갑니다,H,관광여가오락,pc방,0,4,컴퓨터 성능 문의,,A,,,,,전 좌석 배틀그라운드 다 돌아갑니다,"전 좌석, 배틀그라운드",,"전 좌석/이용석, 배틀그라운드/게임명",
고객,여기 카드 결제되죠?,H,관광여가오락,pc방,1,5,카드 결제 가능 문의,,Q,,여기 카드 결제되죠?,,,,"카드, 결제",,카드/결제수단,
점원,네 카드 결제 다 됩니다,H,관광여가오락,pc방,0,6,카드 결제 가능 문의,,A,,,,,네 카드 결제 다 됩니다,"카드, 결제",,카드/결제수단,
고객,혹시 주차할 데 여기 어디 있나요?,H,관광여가오락,pc방,1,7,주차 문의,,Q,,혹시 주차할 데 여기 어디 있나요?,,,,주차,,,
점원,이 건물 지하주차장에 주차 하시면 됩니다,H,관광여가오락,pc방,0,8,주차 문의,,A,,,,,이 건물 지하주차장에 주차 하시면 됩니다,"건물, 지하주차장, 주차",,지하주차장/주차장종류,
고객,저녁에 단체로 올게요,H,관광여가오락,pc방,1,9,예약 문의,,Q,,저녁에 단체로 올게요,,,,"저녁, 단체",,,
점원,몇 명이에요?,H,관광여가오락,pc방,0,10,이용 요청,사용 인원,Q,,,몇 명이에요?,,,몇 명,,몇 명/인원수,
고객,8명정도 될 거 같아요,H,관광여가오락,pc방,1,11,이용 요청,사용 인원,A,,,,8명정도 될 거 같아요,,8명,,8명/인원수,
점원,아마도 저녁은 자리 될 거에요,H,관광여가오락,pc방,0,12,이용 요청,,A,9,,,,아마도 저녁은 자리 될 거에요,"저녁, 자리",,,
고객,여기 삼성페이로 결제 할 수 있어요?,H,관광여가오락,pc방,1,1,삼성페이 가능 문의,,Q,,여기 삼성페이로 결제 할 수 있어요?,,,,"삼성페이, 결제",,삼성페이/결제수단,
점원,네 삼성페이 결제 가능합니다,H,관광여가오락,pc방,0,2,삼성페이 가능 문의,,A,,,,,네 삼성페이 결제 가능합니다,"삼성페이, 결제",,삼성페이/결제수단,
고객,물티슈도 있나요?,H,관광여가오락,pc방,1,3,개인 위생 도구 요청,,Q,,물티슈도 있나요?,,,,물티슈,,물티슈/생활용품,
점원,아니요 물티슈는 따로 구비되어 있지 않습니다,H,관광여가오락,pc방,0,4,개인 위생 도구 요청,,A,,,,,아니요 물티슈는 따로 구비되어 있지 않습니다,물티슈,,물티슈/생활용품,
고객,혹시 여기 프린트는 되나요?,H,관광여가오락,pc방,1,5,프린트 이용 문의,,Q,,혹시 여기 프린트는 되나요?,,,,프린트,,프린트/주변기기,
점원,네 전 좌석 프린트 가능합니다,H,관광여가오락,pc방,0,6,프린트 이용 문의,,A,,,,,네 전 좌석 프린트 가능합니다,"전 좌석, 프린트",,"전 좌석/이용석, 프린트/주변기기",
고객,여기 와이파이 있어요?,H,관광여가오락,pc방,1,7,무선 인터넷 문의,,Q,,여기 와이파이 있어요?,,,,와이파이,와이파이/무선인터넷,,
점원,와이파이 키셔서 IPTIME 접속하시면 되세요,H,관광여가오락,pc방,0,8,무선 인터넷 문의,,A,,,,,와이파이 키셔서 IPTIME 접속하시면 되세요,"와이파이, IPTIME",와이파이/무선인터넷,IPTIME/무선인터넷명,
고객,여기 프린트 장당 얼마인가요?,H,관광여가오락,pc방,1,9,인쇄 가격 문의,,Q,,여기 프린트 장당 얼마인가요?,,,,프린트,프린트/인쇄,,
점원,흑백 프린트는 장당 200원이요,H,관광여가오락,pc방,0,10,인쇄 가격 문의,,A,,,,,흑백 프린트는 장당 200원이요,"흑백, 프린트, 200원",프린트/인쇄,"흑백/인쇄색상, 200원/이용가격",
고객,컬러 프린트는 장당 얼마에요?,H,관광여가오락,pc방,1,11,인쇄 가격 문의,,Q,,컬러 프린트는 장당 얼마에요?,,,,"컬러, 프린트",프린트/인쇄,"컬러/인쇄색상,",
점원,컬러 프린트는 장당 500원이에요,H,관광여가오락,pc방,0,12,인쇄 가격 문의,,A,,,,,컬러 프린트는 장당 500원이에요,"컬러, 프린트, 500원",프린트/인쇄,"컬러/인쇄색상, 500원/이용가격",
고객,프린트값은 제 요금에 추가 되는거 맞죠?,H,관광여가오락,pc방,1,13,인쇄 가격 문의,,Q,,프린트값은 제 요금에 추가 되는거 맞죠?,,,,"프린트값, 요금, 추가",요금/가격,프린트값/이용가격,
점원,네 고객님 요금에 추가되는거 맞으세요,H,관광여가오락,pc방,0,14,인쇄 가격 문의,,A,,,,,네 고객님 요금에 추가되는거 맞으세요,"고객님, 요금, 추가",요금/가격,,
고객,프린트값은 현금으로만 결제해야되는 거에요?,H,관광여가오락,pc방,1,15,인쇄 가격 문의,,Q,,프린트값은 현금으로만 결제해야되는 거에요?,,,,"프린트값, 현금, 결제",,"프린트값/이용가격, 현금/결제수단",
점원,네 프린트값은 PC이용료랑 따로 계산하셔야 돼요,H,관광여가오락,pc방,0,16,인쇄 가격 문의,,A,,,,,네 프린트값은 PC이용료랑 따로 계산하셔야 돼요,"프린트값, PC이용료, 계산",PC이용료/PC이용가격,"프린트값/이용가격, 현금/결제수단",
고객,계산 좀 해주실래요,H,관광여가오락,pc방,1,17,결제 요청,,Q,,계산 좀 해주실래요,,,,계산,,,
점원,성함이 어떻게 되시죠?,H,관광여가오락,pc방,0,18,회원 정보 조회,회원 정보 조회,Q,,,성함이 어떻게 되시죠?,,,성함,성함/이름,,
고객,#이름#이요,H,관광여가오락,pc방,1,19,회원 정보 조회,회원 정보 조회,A,,,,#이름#이요,,#이름#,,#이름#/사람이름,
점원,900원 결제 도와드릴게요,H,관광여가오락,pc방,0,20,결제 요청,,A,17,,,,900원 결제 도와드릴게요,"900원, 결제",,900원/이용가격,
고객,여기 주차할데 없죠?,H,관광여가오락,pc방,1,21,주차 문의,,Q,,여기 주차할데 없죠?,,,,주차,,,
점원,네 주차공간은 따로 없습니다,H,관광여가오락,pc방,0,22,주차 문의,,A,,,,,네 주차공간은 따로 없습니다,주차공간,,,
고객,여기 카드 결제 할 수 있나요?,H,관광여가오락,pc방,1,1,카드 결제 가능 문의,,Q,,여기 카드 결제 할 수 있나요?,,,,"카드, 결제",,카드/결제수단,
점원,1000원 이상이시면 가능합니다,H,관광여가오락,pc방,0,2,카드 결제 가능 문의,,A,,,,,1000원 이상이시면 가능합니다,1000원,,1000원/이용가격,
고객,혹시 여기 배틀그라운드 다 돌아가요?,H,관광여가오락,pc방,1,3,컴퓨터 성능 문의,,Q,,혹시 여기 배틀그라운드 다 돌아가요?,,,,배틀그라운드,,배틀그라운드/게임명,
점원,네 모든 좌석 다 돌아갑니다,H,관광여가오락,pc방,0,4,컴퓨터 성능 문의,,A,,,,,네 모든 좌석 다 돌아갑니다,좌석,,,
고객,PC방 앞에 주차해놨는데 괜찮죠?,H,관광여가오락,pc방,1,5,주차 문의,,Q,,PC방 앞에 주차해놨는데 괜찮죠?,,,,"PC방, 앞, 주차",,"PC방/업소명, 앞/방향",
점원,네 앞에 주차하셔도 괜찮아요,H,관광여가오락,pc방,0,6,주차 문의,,A,,,,,네 앞에 주차하셔도 괜찮아요,"앞, 주차",,앞/방향,
고객,혹시 예약할 수 있나요?,H,관광여가오락,pc방,1,7,예약 문의,,Q,,혹시 예약할 수 있나요?,,,,예약,,,
점원,어디로 예약해드릴까요?,H,관광여가오락,pc방,0,8,예약 문의,,Q,,,어디로 예약해드릴까요?,,,예약,,,
고객,조금 있다가 예약해도 되죠?,H,관광여가오락,pc방,1,9,예약 문의,,Q,,조금 있다가 예약해도 되죠?,,,,예약,,,
점원,네 그럼 예약할때 말해 주세요,H,관광여가오락,pc방,0,10,예약 문의,,A,,,,,네 그럼 예약할때 말해 주세요,"예약, 말",,,
고객,화장실 어디 있어요?,H,관광여가오락,pc방,1,11,화장실 위치 문의,,Q,,화장실 어디 있어요?,,,,화장실,,화장실/이용시설,
점원,화장실 안쪽으로 가시면 있습니다,H,관광여가오락,pc방,0,12,화장실 위치 문의,,A,,,,,화장실 안쪽으로 가시면 있습니다,"화장실, 안쪽",,"화장실/이용시설, 안쪽/방향",
고객,배틀그라운드 이벤트 지금도 하고 있어요?,H,관광여가오락,pc방,1,13,이벤트 기간 문의,,Q,,배틀그라운드 이벤트 지금도 하고 있어요?,,,,"배틀그라운드, 이벤트",이벤트/행사,배틀그라운드/게임명,
점원,네 배틀그라운드 이벤트 진행중입니다,H,관광여가오락,pc방,0,14,이벤트 기간 문의,,A,,,,,네 배틀그라운드 이벤트 진행중입니다,"배틀그라운드, 이벤트, 진행중",이벤트/행사,배틀그라운드/게임명,
고객,혹시 커플석 있나요?,H,관광여가오락,pc방,1,1,커플석 문의,,Q,,혹시 커플석 있나요?,,,,커플석,,커플석/이용석,
점원,따로 지정된 데는 없고 그냥 아무데나 같이 앉으시면 돼요,H,관광여가오락,pc방,0,2,커플석 문의,,A,,,,,따로 지정된 데는 없고 그냥 아무데나 같이 앉으시면 돼요,,,,
고객,여기 배틀그라운드 다 돌아가요?,H,관광여가오락,pc방,1,3,컴퓨터 성능 문의,,Q,,여기 배틀그라운드 다 돌아가요?,,,,배틀그라운드,,배틀그라운드/게임명,
점원,네 전 좌석 다 돼요,H,관광여가오락,pc방,0,4,컴퓨터 성능 문의,,A,,,,,네 전 좌석 다 돼요,전 좌석,,전 좌석/이용석,
고객,혹시 PC사양은 어떻게 돼요?,H,관광여가오락,pc방,1,5,컴퓨터 성능 문의,,Q,,혹시 PC사양은 어떻게 돼요?,,,,PC사양,,,
점원,사양은 다 똑같은데 화질이나 이런거 조금 따지시면 이쪽 자리에 앉으시면 돼요,H,관광여가오락,pc방,0,6,컴퓨터 성능 문의,,A,,,,,사양은 다 똑같은데 화질이나 이런거 조금 따지시면 이쪽 자리에 앉으시면 돼요,"사양, 화질, 이쪽, 자리",,"이쪽/방향, 자리/이용석",
고객,좀 이따가 올려고 하는데 여기서 시켜먹는건 안되죠?,H,관광여가오락,pc방,1,7,음식 반입 여부,,Q,,좀 이따가 올려고 하는데 여기서 시켜먹는건 안되죠?,,,,,,,
점원,저희도 메뉴 있는데 정 맘에 안들면 그냥 시켜먹으셔도 돼요,H,관광여가오락,pc방,0,8,음식 반입 여부,,A,,,,,저희도 메뉴 있는데 정 맘에 안들면 그냥 시켜먹으셔도 돼요,메뉴,,,
고객,혹시 여기 앞에 주차 해놔도 괜찮아요?,H,관광여가오락,pc방,1,9,주차 문의,,Q,,혹시 여기 앞에 주차 해놔도 괜찮아요?,,,,"앞, 주차",,앞/방향,
점원,주차 어디에 했어요?,H,관광여가오락,pc방,0,10,주차 문의,,Q,,,주차 어디에 했어요?,,,주차,,,
고객,여기 바로 앞에 있는 주차장에 했어요,H,관광여가오락,pc방,1,11,주차 문의,,A,,,,여기 바로 앞에 있는 주차장에 했어요,,"바로 앞, 주차장",,바로 앞/방향,
점원,되긴 되는데 주차장에 관리하는 분이 있어서 만약 무슨일 생기면 번호로 전화올 거에요,H,관광여가오락,pc방,0,12,주차 문의,,A,9,,,,되긴 되는데 주차장에 관리하는 분이 있어서 만약 무슨일 생기면 번호로 전화올 거에요,"주차장, 관리하는 분, 번호, 전화",관리하는 분/관리하는 사람,,
고객,여기 혹시 현금 결제 밖에 안돼요?,H,관광여가오락,pc방,1,13,결제수단 문의,,Q,,여기 혹시 현금 결제 밖에 안돼요?,,,,"현금, 결제",,현금/결제수단,
점원,카드 결제도 됩니다,H,관광여가오락,pc방,0,14,결제수단 문의,,A,,,,,카드 결제도 됩니다,"카드, 결제",,카드/결제수단,
고객,1000원도 카드로 결제해도 되나요?,H,관광여가오락,pc방,1,15,카드 결제 가능 문의,,Q,,1000원도 카드로 결제해도 되나요?,,,,"1000원, 카드, 결제",,"1000원/이용가격, 카드/결제수단",
점원,1000원도 카드 결제 가능합니다,H,관광여가오락,pc방,0,16,카드 결제 가능 문의,,A,,,,,1000원도 카드 결제 가능합니다,"1000원, 카드 결제",,"1000원/이용가격, 카드/결제수단",
고객,회원가입해야 PC사용 할 수 있어요?,H,관광여가오락,pc방,1,1,이용 방법 문의,,Q,,회원가입해야 PC사용 할 수 있어요?,,,,"회원가입, PC",PC/컴퓨터,회원가입/멤버십,
점원,회원으로 하실려면 선불결제 하시고 사용하셔야 돼요,H,관광여가오락,pc방,0,2,회원가입 선후불 문의,,A,,,,,회원으로 하실려면 선불결제 하시고 사용하셔야 돼요,"회원, 선불, 결제",,"회원/멤버십, 선불/결제방법",
고객,카드 결제도 가능한가요?,H,관광여가오락,pc방,1,3,카드 결제 가능 문의,,Q,,카드 결제도 가능한가요?,,,,"카드, 결제",,카드/결제수단,
점원,네 카드 결제 가능하세요,H,관광여가오락,pc방,0,4,카드 결제 가능 문의,,A,,,,,네 카드 결제 가능하세요,"카드, 결제",,카드/결제수단,
고객,혹시 자리 예약 가능한가요?,H,관광여가오락,pc방,1,5,예약 문의,,Q,,혹시 자리 예약 가능한가요?,,,,자리 예약,,,
점원,자리 예약은 10분 안에 오셔야 가능하세요,H,관광여가오락,pc방,0,6,예약 문의,,A,,,,,자리 예약은 10분 안에 오셔야 가능하세요,"자리 예약, 10분",,10분/제한시간,
고객,건물 주위에 주차 할 수 있는 곳 있어요?,H,관광여가오락,pc방,1,7,주차장 위치 문의,,Q,,건물 주위에 주차 할 수 있는 곳 있어요?,,,,"건물, 주차",,,
점원,건물 지하주차장에 주차하시면 돼요,H,관광여가오락,pc방,0,8,주차장 위치 문의,,A,,,,,건물 지하주차장에 주차하시면 돼요,"건물, 지하주차장, 주차",,지하주차장/주차장종류,
고객,지하주차장 넓나요?,H,관광여가오락,pc방,1,9,주차 문의,,Q,,지하주차장 넓나요?,,,,지하주차장,,지하주차장/주차장종류,
점원,지하주차장이 2층 3층 있으니까 충분하실 거에요,H,관광여가오락,pc방,0,10,주차 문의,,A,,,,,지하주차장이 2층 3층 있으니까 충분하실 거에요,"지하주차장, 2층, 3층","2층/지하 2층, 3층/지하 3층",지하주차장/주차장종류,
고객,혹시 여기 배틀그라운드 다 돌아가나요?,H,관광여가오락,pc방,1,11,컴퓨터 성능 문의,,Q,,혹시 여기 배틀그라운드 다 돌아가나요?,,,,배틀그라운드,,배틀그라운드/게임명,
점원,네 전 좌석 배틀그라운드 다 돌아갑니다,H,관광여가오락,pc방,0,12,컴퓨터 성능 문의,,A,,,,,네 전 좌석 배틀그라운드 다 돌아갑니다,"전 좌석, 배틀그라운드",,"전 좌석/이용석, 배틀그라운드/게임명",
고객,헤드셋도 다 있나요?,H,관광여가오락,pc방,1,13,특정 기기 문의,,Q,,헤드셋도 다 있나요?,,,,헤드셋,,헤드셋/주변기기,
점원,네 헤드셋은 자리마다 다 있어요,H,관광여가오락,pc방,0,14,특정 기기 문의,,A,,,,,네 헤드셋은 자리마다 다 있어요,"헤드셋, 자리",,"헤드셋/주변기기, 자리/이용석",
고객,흡연실은 어디에 있나요?,H,관광여가오락,pc방,1,15,흡연실 위치 문의,,Q,,흡연실은 어디에 있나요?,,,,흡연실,,흡연실/이용시설,
점원,흡연실은 여기랑 이쪽에 있습니다,H,관광여가오락,pc방,0,16,흡연실 위치 문의,,A,,,,,흡연실은 여기랑 이쪽에 있습니다,"흡연실, 이쪽",,"흡연실/이용시설, 이쪽/방향",
고객,혹시 지금 4자리 있어요?,H,관광여가오락,pc방,1,17,빈자리 여부 문의,,Q,,혹시 지금 4자리 있어요?,,,,4자리,,4자리/이용석수량,
점원,3자리는 있는데 4자리는 붙어있는 자리가 없네요,H,관광여가오락,pc방,0,18,빈자리 여부 문의,,A,,,,,3자리는 있는데 4자리는 붙어있는 자리가 없네요,"3자리, 4자리, 자리",,"3자리/이용석수량, 4자리/이용석수량, 자리/이용석",
고객,여기 회원가입해야돼요?,H,관광여가오락,pc방,1,1,회원가입 문의,,Q,,여기 회원가입해야돼요?,,,,회원가입,,회원가입/멤버십,
점원,자리에 가셔서 회원가입 하시면 돼요,H,관광여가오락,pc방,0,2,회원가입 문의,,A,,,,,자리에 가셔서 회원가입 하시면 돼요,"자리, 회원가입",,"자리/이용석, 회원가입/멤버십",
고객,자리 예약해 놓을 수 있어요?,H,관광여가오락,pc방,1,3,예약 문의,,Q,,자리 예약해 놓을 수 있어요?,,,,예약,,,
점원,성인이신가요?,H,관광여가오락,pc방,0,4,이용 요청,성인인지 청소년인지,Q,,,성인이신가요?,,,성인,,성인/이용연령,
고객,네 성인 맞습니다,H,관광여가오락,pc방,1,5,이용 요청,성인인지 청소년인지,A,,,,네 성인 맞습니다,,성인,,성인/이용연령,
