"SPEAKER","SENTENCE","DOMAINID","DOMAIN","CATEGORY","SPEAKERID","SENTENCEID","MAIN","SUB","QA","QACNCT","MQ","SQ","UA","SA","개체명","용어사전","지식베이스",""
"점원","사우나는 투숙객에게 오십 프로 할인이 적용되셔서 성인은 만 천 원, 어린이는 오천오백 원이에요","G","숙박","호텔","0","32","부대시설이용요금문의","","A","","","","","사우나는 투숙객에게 오십 프로 할인이 적용되셔서 성인은 만 천 원, 어린이는 오천오백 원이에요","사우나,오십 프로,할인,성인,만 천 원,어린이,오천오백 원","프로/퍼센트","오십 퍼센트/할인율,성인/연령대,만 천 원/가격,어린이/연령대,오천오백 원/가격",""
"고객","오월 오일에 가족 네 명이 묵으려고 하면 가격이 얼마나 돼요?","G","숙박","호텔","1","1","이용요금문의","","Q","","오월 오일에 가족 네 명이 묵으려고 하면 가격이 얼마나 돼요?","","","","오월 오일,가족,네 명","","오월 오일/날짜,네 명/인원",""
"점원","저희 담당 부서 한 번 연결해볼게요. 조금만 기다려 주시겠어요?","G","숙박","호텔","0","2","이용요금문의","대기요청","Q","","","저희 담당 부서 한 번 연결해볼게요. 조금만 기다려 주시겠어요?","","","담당 부서","","",""
"고객","예, 기다릴게요","G","숙박","호텔","1","3","이용요금문의","대기요청","A","","","","예, 기다릴게요","","","","",""
"점원","무엇을 도와 드릴까요?","G","숙박","호텔","0","4","이용요금문의","추가사항문의","Q","","","무엇을 도와 드릴까요?","","","","","",""
"고객","가족 네 명이 오월 오일에 묵으려고 하는데, 바다 뷰가 보이는 곳이 얼마 정도 할까요?","G","숙박","호텔","1","5","이용요금문의","추가사항문의","A","","","","가족 네 명이 오월 오일에 묵으려고 하는데, 바다 뷰가 보이는 곳이 얼마 정도 할까요?","","가족,네 명,오월 오일,바다 뷰","","네 명/인원,오월 오일/날짜,바다 뷰/뷰 종류",""
"점원","성인 사인 이용하시는 거예요?","G","숙박","호텔","0","6","이용요금문의","성인인원수확인","Q","","","성인 사인 이용하시는 거예요?","","","성인,사인","","성인/연령대,사인/인원",""
"고객","중고생 두 명 있고 성인 두 명 있거든요","G","숙박","호텔","1","7","이용요금문의","성인인원수확인","A","","","","중고생 두 명 있고 성인 두 명 있거든요","","중고생,두 명,성인,두 명","","중고생/연령대,두 명/인원,성인/연령대",""
"점원","사인이시면 객실은 두 개를 이용해야 하세요. 원하시는 날짜가 어떻게 되시나요?","G","숙박","호텔","0","8","이용요금문의","날짜문의","Q","","","사인이시면 객실은 두 개를 이용해야 하세요. 원하시는 날짜가 어떻게 되시나요?","","","사인,객실,두 개,날짜","","사인/인원,두 개/수량",""
"고객","오월 오일쯤이요","G","숙박","호텔","1","9","이용요금문의","날짜문의","A","","","","오월 오일쯤이요","","오월 오일","","오월 오일/날짜",""
"점원","일반실 바다 뷰 기준으로 연휴 기간 한 객실당 요금은 사십이만 삼천오백 원이에요","G","숙박","호텔","0","10","이용요금문의","","A","1","","","","일반실 바다 뷰 기준으로 연휴 기간 한 객실당 요금은 사십이만 삼천오백 원이에요","일반실,바다 뷰,연휴,사십이만 삼천오백 원","","일반실/방 종류,바다 뷰/뷰 종류,사십이만 삼천오백 원/가격",""
"고객","객실 두 개를 하게 되면 추가 할인 같은 건 없나요?","G","숙박","호텔","1","11","할인문의","","Q","","객실 두 개를 하게 되면 추가 할인 같은 건 없나요?","","","","객실,두 개,추가 할인","","두 개/수량,추가 할인/할인 종류",""
"점원","죄송하지만 추가 할인 혜택을 진행하고 있지 않아요","G","숙박","호텔","0","12","할인문의","","A","","","","","죄송하지만 추가 할인 혜택을 진행하고 있지 않아요","추가 할인","","추가 할인/할인 종류",""
"고객","제휴 할인 카드 같은 건 없고요?","G","숙박","호텔","1","13","제휴할인문의","","Q","","제휴 할인 카드 같은 건 없고요?","","","","제휴 할인 카드","","제휴 할인 카드/카드 종류",""
"점원","저희가 할인된 요금으로 안내를 해드렸기에 제휴 할인은 중복이 안 돼요. 제휴 할인은 공식 가격에서 할인이 되기 때문에, 안내해 드린 금액과 큰 차이는 없어요","G","숙박","호텔","0","14","제휴할인문의","","A","","","","","저희가 할인된 요금으로 안내를 해드렸기에 제휴 할인은 중복이 안 돼요. 제휴 할인은 공식 가격에서 할인이 되기 때문에, 안내해 드린 금액과 큰 차이는 없어요","할인,제휴 할인,중복","","제휴 할인/할인 종류",""
"고객","부대시설에 스파도 있나요?","G","숙박","호텔","1","15","호텔內편의시설문의","","Q","","부대시설에 스파도 있나요?","","","","부대시설,스파","","",""
"점원","저희가 스파 시설은 따로 없어요. 수영장이랑 헬스장이 성인은 세 시간까지 무료로 이용이 가능하세요. 사우나는 오십 프로 할인받으셔서 한 분에 이만 이천 원으로 이용이 가능하세요","G","숙박","호텔","0","16","호텔內편의시설문의","","A","","","","","저희가 스파 시설은 따로 없어요. 수영장이랑 헬스장이 성인은 세 시간까지 무료로 이용이 가능하세요. 사우나는 오십 프로 할인받으셔서 한 분에 이만 이천 원으로 이용이 가능하세요","스파,수영장,헬스장,성인,세 시간,무료,사우나,오십 프로,할인,한 분,이만 이천 원","프로/퍼센트","성인/연령대,세 시간/시간,오십 퍼센트/할인율,한 분/인원,이만 이천 원/가격",""
"고객","조식은 다 제공되고 있고요?","G","숙박","호텔","1","17","조식제공문의","","Q","","조식은 다 제공되고 있고요?","","","","조식","","",""
"점원","조식은 불포함이에요","G","숙박","호텔","0","18","조식제공문의","","A","","","","","조식은 불포함이에요","조식,불포함","","",""
"고객","수영장은 이용 가능 시간이 언제인가요?","G","숙박","호텔","1","19","부대시설이용시간문의","","Q","","수영장은 이용 가능 시간이 언제인가요?","","","","수영장","","",""
"점원","오전 다섯 시부터 오후 열한 시까지 이용이 가능하세요","G","숙박","호텔","0","20","부대시설이용시간문의","","A","","","","","오전 다섯 시부터 오후 열한 시까지 이용이 가능하세요","오전,다섯 시,오후,열한 시","","오전/시간,다섯 시/시간,오후/시간,열한 시/시간",""
"고객","야놀자'랑 전화로 예약하는 거랑 혜택이 다르고 그렇습니까?","G","숙박","호텔","1","21","금액문의","","Q","","야놀자'랑 전화로 예약하는 거랑 혜택이 다르고 그렇습니까?","","","","야놀자,전화,혜택","","야놀자/앱 이름",""
"점원","여행 사이트에서 제공되는 요금은 자체적으로 기획한 금액이라 저희가 안내해 드리는 요금과 다를 수 있어요. 비교해보시고 가장 좋은 쪽으로 진행해주시면 돼요","G","숙박","호텔","0","22","금액문의","","A","","","","","여행 사이트에서 제공되는 요금은 자체적으로 기획한 금액이라 저희가 안내해 드리는 요금과 다를 수 있어요. 비교해보시고 가장 좋은 쪽으로 진행해주시면 돼요","여행 사이트,요금,요금","","여행 사이트/사이트 종류",""
"고객","오월 초에 일박 정도 사용하고 싶어서요?","G","숙박","호텔","1","1","예약문의","","Q","","오월 초에 일박 정도 사용하고 싶어서요?","","","","오월 초,일박","","오월 초/날짜,일박/기간",""
"점원","객실 말이세요?","G","숙박","호텔","0","2","예약문의","추가사항확인","Q","","","객실 말이세요?","","","객실","","",""
"고객","예, 룸 예약하려고요","G","숙박","호텔","1","3","예약문의","추가사항확인","A","","","","예, 룸 예약하려고요","","룸,예약","","",""
"점원","날짜가 어떻게 되세요?","G","숙박","호텔","0","4","예약문의","날짜문의","Q","","","날짜가 어떻게 되세요?","","","날짜","","",""
"고객","오월 사일인데 객실 가격이 어떻게 되나 해서요","G","숙박","호텔","1","5","예약문의","날짜문의","A","","","","오월 사일인데 객실 가격이 어떻게 되나 해서요","","오월 사일,객실,가격","","오월 사일/날짜",""
"점원","오월 사일이 토요일이라서 일반실 침대방이 아침 식사 뷔페 두 명, 일박에 부가세 포함하면 십오만 원이에요","G","숙박","호텔","0","6","예약문의","","A","1","","","","오월 사일이 토요일이라서 일반실 침대방이 아침 식사 뷔페 두 명, 일박에 부가세 포함하면 십오만 원이에요","오월 사일,토요일,일반실,침대방,아침 식사 뷔페,두 명,일박,부가세,십오만 원","아침 식사 뷔페/조식","오월 사일/날짜,토요일/요일,일반실/방 종류,침대방/방 종류,두 명/인원,일박/기간,십오만 원/가격",""
"고객","할인되는 방은 없나요?","G","숙박","호텔","1","7","할인문의","","Q","","할인되는 방은 없나요?","","","","할인,방","","",""
"점원","할인된 가격으로 안내해 드린 금액이에요","G","숙박","호텔","0","8","할인문의","","A","","","","","할인된 가격으로 안내해 드린 금액이에요","할인,가격","","",""
"고객","방 크기하고 금액이 상관이 있나요?","G","숙박","호텔","1","9","금액문의","","Q","","방 크기하고 금액이 상관이 있나요?","","","","방,크기,금액","","",""
"점원","일반 슈페리어 룸은 일곱 평 한 사이즈이고, 침대가 한 개냐 두 개냐만 골라서 예약해주시면 되세요","G","숙박","호텔","0","10","금액문의","","A","","","","","일반 슈페리어 룸은 일곱 평 한 사이즈이고, 침대가 한 개냐 두 개냐만 골라서 예약해주시면 되세요","일반 슈페리어 룸,일곱 평,침대,한 개,두 개","","일반 슈페리어 룸/방 종류,일곱 평/크기,한 개/수량,두 개/수량",""
"고객","트윈으로 하면 애들하고 같이 잘 수 있을까요?","G","숙박","호텔","1","11","트윈더블룸예약문의","","Q","","트윈으로 하면 애들하고 같이 잘 수 있을까요?","","","","트윈,애들","애들/아이","트윈/방 종류,아이/연령대",""
"점원","자녀분이 몇 살이신데요?","G","숙박","호텔","0","12","트윈더블룸예약문의","자녀나이문의","Q","","","자녀분이 몇 살이신데요?","","","자녀분,몇 살","","자녀분/호칭,몇 살/연령",""
"고객","대학생인데요","G","숙박","호텔","1","13","트윈더블룸예약문의","자녀나이문의","A","","","","대학생인데요","","대학생","","대학생/연령대",""
"점원","대학생이면 객실을 두 개 쓰셔야 해요","G","숙박","호텔","0","14","트윈더블룸예약문의","","A","11","","","","대학생이면 객실을 두 개 쓰셔야 해요","대학생,객실,두 개","","대학생/연령대,두 개/수량",""
"고객","체크인하는 시간하고 체크아웃하는 시간은 어떻게 되나요?","G","숙박","호텔","1","15","이용시간문의","","Q","","체크인하는 시간하고 체크아웃하는 시간은 어떻게 되나요?","","","","체크인,체크아웃","","",""
"점원","체크인은 오후 세 시고, 체크아웃은 다음날 열두 시까지예요","G","숙박","호텔","0","16","이용시간문의","","A","","","","","체크인은 오후 세 시고, 체크아웃은 다음날 열두 시까지예요","체크인,오후,세 시,체크아웃,다음날,열두 시","","오후/시간,세 시/시간,열두 시/시간",""
"고객","체크인이 조금 다른 데 보다 늦네요?","G","숙박","호텔","1","17","체크인시간문의","","Q","","체크인이 조금 다른 데 보다 늦네요?","","","","체크인","","",""
